date,home_team,away_team,home_score,away_score,tournament,country,neutral
1947-03-23,2.4,1.0,1,0,Friendly,France,False
1947-03-29,2.2,1.0,0,0,Rio Branco Cup,Uruguay,False
1947-04-01,3.2,1.8,3,2,Rio Branco Cup,Brazil,False
1947-04-06,2.6,0.0,6,0,Friendly,Haiti,False
1947-04-07,4.2,1.4,2,1,Friendly,Netherlands,False
1947-04-08,3.0,0.0,4,0,Friendly,Haiti,False
1947-04-11,4.2,0.3333333333333333,7,1,Friendly,Haiti,False
1947-04-12,3.6,1.8,1,1,British Championship,England,False
1947-04-13,4.2,0.25,1,0,Friendly,Haiti,False
1947-04-16,1.2,0.6,2,1,British Championship,Northern Ireland,False
1947-04-20,3.0,2.0,3,2,Friendly,Hong Kong,False
1947-04-27,3.4,1.8,5,2,Friendly,Italy,False
1947-05-03,3.4,1.0,3,0,Friendly,England,False
1947-05-04,4.2,1.0,5,2,Friendly,Hungary,False
1947-05-04,3.8,2.6,1,2,Friendly,Belgium,False
1947-05-04,2.0,1.4,0,2,Friendly,Poland,False
1947-05-04,1.6,1.0,0,2,Friendly,Ireland,False
1947-05-10,2.8,1.4,1,2,Friendly,Australia,False
1947-05-11,3.8,3.4,3,2,Friendly,Italy,False
1947-05-11,3.0,1.4,3,1,Friendly,Czechoslovakia,False
1947-05-18,2.8,1.6,2,1,Friendly,Belgium,False
1947-05-18,2.4,1.8,1,0,Friendly,Switzerland,False
1947-05-24,2.4,2.2,2,4,Friendly,Australia,False
1947-05-24,2.2,2.2,0,6,Friendly,Luxembourg,False
1947-05-25,2.2,3.8,0,10,Friendly,Portugal,False
1947-05-25,1.5,1.6,0,4,Balkan & C European Champ,Albania,False
1947-05-26,2.6,2.4,4,0,Friendly,France,False
1947-05-31,2.8,2.4,3,3,Friendly,Australia,False
1947-06-01,2.8,1.6,4,2,Friendly,France,False
1947-06-07,2.8,2.4,5,1,Friendly,Australia,False
1947-06-08,2.0,1.0,1,2,Friendly,Switzerland,False
1947-06-11,3.6,1.0,3,1,Friendly,Norway,False
1947-06-14,2.4,2.4,1,2,Friendly,Australia,False
1947-06-15,3.4,3.0,1,4,Nordic Championship,Denmark,False
1947-06-15,1.4,0.0,2,0,Balkan & C European Champ,Bulgaria,False
1947-06-20,3.0,2.2,2,2,Friendly,Denmark,False
1947-06-21,3.2,1.4,4,1,Friendly,Curaçao,False
1947-06-22,3.0,1.2,0,0,Friendly,Curaçao,False
1947-06-22,2.0,2.0,1,3,Balkan & C European Champ,Romania,False
1947-06-26,6.0,2.6,6,1,Friendly tournament,Sweden,False
1947-06-26,1.0,1.0,1,2,Friendly tournament,Finland,False
1947-06-28,1.6,3.2,5,6,Friendly,New Zealand,False
1947-06-28,6.2,1.2,5,1,Friendly tournament,Finland,True
1947-06-29,2.2,3.4,2,3,Balkan & C European Champ,Yugoslavia,False
1947-07-05,1.4,3.6,0,6,Friendly,New Zealand,False
1947-07-06,1.6,2.2,2,3,Balkan & C European Champ,Bulgaria,False
1947-07-12,1.8,4.6,3,8,Friendly,New Zealand,False
1947-07-13,3.4,1.2,5,0,North American Champ,Cuba,True
1947-07-17,0.6,3.6,1,3,North American Champ,Cuba,False
1947-07-19,2.0,5.2,1,4,Friendly,New Zealand,False
1947-07-19,1.8,2.2,1,2,Friendly,Poland,False
1947-07-20,1.4,1.6,5,2,North American Champ,Cuba,False
1947-07-24,1.0,2.0,2,4,Friendly,Iceland,False
1947-08-17,5.6,0.8,9,0,Balkan & C European Champ,Hungary,False
1947-08-20,5.2,0.0,3,0,Balkan & C European Champ,Hungary,False
1947-08-24,5.6,0.4,7,0,Nordic Championship,Sweden,False
1947-08-31,3.6,1.4,6,3,Friendly,Czechoslovakia,False
1947-09-01,5.2,0.4,4,0,Friendly tournament,Suriname,False
1947-09-05,4.6,0.4,0,0,Friendly tournament,Suriname,False
1947-09-07,4.0,0.2,1,0,Friendly tournament,Suriname,False
1947-09-07,1.4,2.2,3,3,Nordic Championship,Finland,False
1947-09-14,4.2,3.4,4,3,Friendly,Austria,False
1947-09-14,5.2,2.0,5,4,Friendly,Sweden,False
1947-09-14,1.6,2.4,2,4,Balkan & C European Champ,Albania,False
1947-09-17,3.8,2.0,3,2,Gossage Cup,Tanganyika,True
1947-09-17,1.4,2.4,1,4,Friendly,Finland,False
1947-09-18,3.0,1.0,3,1,Gossage Cup,Tanganyika,False
1947-09-20,2.5,3.0,2,4,Gossage Cup,Tanganyika,False
1947-09-21,2.8,4.6,2,5,Friendly,Belgium,False
1947-09-21,4.4,2.0,6,2,Friendly,Netherlands,False
1947-09-21,4.0,3.4,3,5,Nordic Championship,Norway,False
1947-09-21,1.8,2.8,2,6,Friendly,Romania,False
1947-10-04,1.6,1.8,2,0,British Championship,Northern Ireland,False
1947-10-05,3.0,1.2,3,2,Friendly,Czechoslovakia,False
1947-10-05,5.4,2.2,4,1,Nordic Championship,Sweden,False
1947-10-05,3.2,0.6,4,1,Nordic Championship,Denmark,False
1947-10-12,1.4,3.6,0,3,Balkan & C European Champ,Romania,False
1947-10-12,2.2,1.0,2,1,Balkan & C European Champ,Yugoslavia,False
1947-10-18,2.0,3.8,0,3,British Championship,Wales,False
1947-10-19,3.4,2.6,7,1,Friendly,Yugoslavia,False
1947-10-26,1.0,2.4,0,0,Friendly,Romania,False
1947-11-02,2.0,1.6,4,0,Friendly,Switzerland,False
1947-11-04,3.6,0.4,1,2,Friendly tournament,Trinidad and Tobago,False
1947-11-05,3.4,0.8,2,2,British Championship,England,False
1947-11-06,1.8,0.2,2,0,Friendly tournament,Trinidad and Tobago,True
1947-11-08,4.2,0.2,6,0,Friendly tournament,Trinidad and Tobago,False
1947-11-09,3.8,2.2,5,1,Friendly,Austria,False
1947-11-10,1.6,0.2,0,0,Friendly tournament,Trinidad and Tobago,True
1947-11-12,1.4,0.8,1,2,British Championship,Scotland,False
1947-11-13,3.2,0.2,1,0,Friendly tournament,Trinidad and Tobago,False
1947-11-15,3.0,0.4,2,0,Friendly tournament,Trinidad and Tobago,False
1947-11-19,3.6,3.4,4,2,Friendly,England,False
1947-11-23,2.2,1.6,2,4,Friendly,Portugal,False
1947-11-30,3.5,1.2,2,2,South American Champ,Ecuador,False
1947-12-02,1.8,0.8,2,0,South American Champ,Ecuador,True
1947-12-02,4.2,1.0,6,0,South American Champ,Ecuador,True
1947-12-04,4.2,1.0,7,0,South American Champ,Ecuador,True
1947-12-04,2.3333333333333335,0.8,0,0,South American Champ,Ecuador,False
1947-12-05,0.0,5.0,0,5,Friendly tournament,French Somaliland,False
1947-12-06,2.0,0.4,4,0,Friendly,Cuba,False
1947-12-06,2.8,0.4,6,0,South American Champ,Ecuador,True
1947-12-06,2.8,0.8,2,2,South American Champ,Ecuador,True
1947-12-09,3.2,0.6,3,0,South American Champ,Ecuador,True
1947-12-09,1.8,0.8,2,1,South American Champ,Ecuador,True
1947-12-10,2.0,0.4,0,0,Friendly,Cuba,False
1947-12-11,4.2,1.0,3,2,South American Champ,Ecuador,True
1947-12-11,1.75,1.0,0,3,South American Champ,Ecuador,False
1947-12-13,2.6,1.8,4,2,South American Champ,Ecuador,True
1947-12-13,1.6,0.8,0,0,South American Champ,Ecuador,True
1947-12-14,3.6,3.0,3,1,Friendly,Italy,False
1947-12-16,1.6,2.4,1,6,South American Champ,Ecuador,False
1947-12-16,3.8,1.2,1,1,South American Champ,Ecuador,True
1947-12-18,4.6,0.6,6,0,South American Champ,Ecuador,True
1947-12-18,3.0,0.8,3,1,South American Champ,Ecuador,True
1947-12-20,2.6,0.0,2,0,South American Champ,Ecuador,True
1947-12-20,0.6,1.0,0,0,South American Champ,Ecuador,False
1947-12-23,2.4,1.0,1,0,South American Champ,Ecuador,True
1947-12-23,2.4,0.2,5,1,South American Champ,Ecuador,True
1947-12-25,2.4,1.0,1,0,South American Champ,Ecuador,True
1947-12-25,0.2,2.2,0,2,South American Champ,Ecuador,False
1947-12-27,2.4,0.4,4,1,South American Champ,Ecuador,True
1947-12-27,2.6,0.6,2,0,South American Champ,Ecuador,True
1947-12-28,4.0,2.4,3,1,South American Champ,Ecuador,True
1947-12-30,3.2,0.8,4,3,South American Champ,Ecuador,True
1947-12-30,0.2,1.2,0,4,South American Champ,Ecuador,False
1947-12-31,2.0,2.0,2,2,Friendly,Northern Rhodesia,False
1947-12-31,1.0,3.0,1,2,Triangulaire,Madagascar,False
1947-12-31,2.5,1.0,4,2,Triangulaire,Madagascar,False
1947-12-31,3.5,1.0,2,1,Triangulaire,Madagascar,True
1948-01-05,1.4,1.0,2,2,Bolivarian Games,Peru,True
1948-01-10,1.0,1.8,1,1,Friendly tournament,St Vincent & Grenadines,False
1948-01-11,1.25,1.8,2,2,Friendly tournament,St Vincent & Grenadines,False
1948-01-12,1.2,1.0,1,2,Friendly tournament,St Vincent & Grenadines,False
1948-02-21,3.5,0.8,4,1,Friendly,Hong Kong,False
1948-02-29,5.8,1.0,3,1,CCCF Championship,Guatemala,True
1948-03-01,6.4,1.8,7,0,CCCF Championship,Guatemala,True
1948-03-02,4.0,0.6,3,0,CCCF Championship,Guatemala,False
1948-03-03,3.6,1.6,1,1,CCCF Championship,Guatemala,False
1948-03-04,2.8,1.4,3,1,CCCF Championship,Guatemala,True
1948-03-05,2.6,2.0,2,2,CCCF Championship,Guatemala,False
1948-03-06,4.4,2.0,2,1,CCCF Championship,Guatemala,True
1948-03-07,4.4,0.6,2,1,CCCF Championship,Guatemala,True
1948-03-09,2.6,1.2,1,0,CCCF Championship,Guatemala,True
1948-03-09,2.8,1.4,4,3,CCCF Championship,Guatemala,False
1948-03-10,4.2,1.2,3,1,CCCF Championship,Guatemala,True
1948-03-10,1.6,0.8,2,0,British Championship,Wales,False
1948-03-11,2.2,1.0,2,0,CCCF Championship,Guatemala,True
1948-03-12,3.0,1.0,1,0,Friendly,Suriname,False
1948-03-12,2.2,1.2,1,1,Friendly,Cuba,False
1948-03-13,2.2,0.6,1,1,CCCF Championship,Guatemala,False
1948-03-14,4.6,1.0,5,2,CCCF Championship,Guatemala,True
1948-03-14,1.2,1.0,0,0,Friendly,Suriname,False
1948-03-14,2.2,1.2,1,0,Friendly,Cuba,False
1948-03-14,1.6,1.4,1,1,Friendly,Belgium,False
1948-03-16,2.6,0.6,2,0,CCCF Championship,Guatemala,True
1948-03-16,0.4,1.2,0,2,Friendly,Suriname,False
1948-03-17,2.2,1.2,3,2,CCCF Championship,Guatemala,False
1948-03-18,4.2,0.4,6,0,CCCF Championship,Guatemala,True
1948-03-18,2.4,1.0,2,2,CCCF Championship,Guatemala,False
1948-03-20,2.8,1.2,4,1,CCCF Championship,Guatemala,True
1948-03-21,2.8,2.0,4,5,CCCF Championship,Guatemala,False
1948-03-21,2.6,0.8,2,0,Friendly,Spain,False
1948-03-27,3.8,1.2,1,0,Friendly tournament,England,True
1948-03-28,1.0,2.0,1,2,Friendly,South Vietnam,False
1948-03-29,4.0,2.0,4,2,Friendly,Macao,False
1948-03-31,4.0,1.3333333333333333,7,0,Friendly,South Vietnam,False
1948-04-04,2.6,1.0,1,1,Rio Branco Cup,Uruguay,False
1948-04-04,2.4,2.2,1,3,Friendly,France,False
1948-04-04,1.8,2.0,1,1,Balkan & C European Champ,Bulgaria,False
1948-04-10,1.0,4.0,0,2,British Championship,Scotland,False
1948-04-11,3.0,0.8,4,2,Rio Branco Cup,Uruguay,False
1948-04-18,3.6,1.8,3,1,Friendly,Austria,False
1948-04-18,3.4,1.6,2,2,Friendly,Netherlands,False
1948-04-18,1.8,2.8,3,1,Balkan & C European Champ,Poland,False
1948-04-21,5.2,2.2,7,4,International Cup,Hungary,False
1948-04-23,1.4,1.2,1,3,Friendly,Greece,False
1948-04-24,3.3333333333333335,2.2,3,1,Friendly,Hong Kong,False
1948-04-25,3.25,2.8,3,7,Friendly,Hong Kong,False
1948-04-25,1.4,2.0,2,5,Friendly,Greece,False
1948-04-27,1.4,1.4,2,2,Friendly,British Guiana,False
1948-04-28,1.4,2.2,0,4,Friendly,British Guiana,False
1948-04-28,1.2,1.0,2,0,Friendly,Scotland,False
1948-04-30,1.8,2.8,5,4,Friendly tournament,British Guiana,False
1948-05-02,1.4,3.0,0,2,Friendly tournament,British Guiana,False
1948-05-02,3.6,2.6,3,2,International Cup,Austria,False
1948-05-02,0.6,0.3333333333333333,0,1,Balkan & C European Champ,Romania,False
1948-05-03,2.0,2.4,3,0,Friendly tournament,British Guiana,False
1948-05-05,1.4,3.4,0,4,Friendly,Philippines,False
1948-05-16,3.6666666666666665,3.4,3,3,Friendly,South Vietnam,False
1948-05-16,2.8,4.8,0,4,Friendly,Italy,False
1948-05-17,1.8,1.8,2,1,Friendly,Switzerland,False
1948-05-18,3.0,3.6,1,3,Friendly,South Vietnam,False
1948-05-18,1.8,2.0,0,1,Friendly,Uruguay,False
1948-05-22,1.0,3.4,1,0,Friendly,Singapore,False
1948-05-23,2.6,1.6,3,0,Friendly,France,False
1948-05-23,1.2,2.2,0,0,Balkan & C European Champ,Albania,False
1948-05-23,5.2,2.2,2,1,Balkan & CE Champ & Intl Cup,Hungary,False
1948-05-23,2.0,1.0,2,0,Friendly,Portugal,False
1948-05-25,2.6,2.6,0,2,Friendly,Argentina,False
1948-05-26,3.8,1.4,1,2,Friendly,Norway,False
1948-05-30,2.2,1.4,0,1,Friendly,Turkey,False
1948-05-30,2.4,0.8,2,1,Friendly,Spain,False
1948-06-01,0.5,3.5,1,2,Friendly,French Somaliland,False
1948-06-03,4.0,0.0,4,0,Friendly,India,False
1948-06-06,6.0,1.8,9,0,Balkan & C European Champ,Hungary,False
1948-06-06,2.0,1.8,4,2,Friendly,Belgium,False
1948-06-09,1.4,1.0,3,0,Friendly,Jamaica,False
1948-06-09,2.4,3.2,1,0,Friendly,Netherlands,False
1948-06-12,1.2,1.0,1,1,Friendly,Jamaica,False
1948-06-12,3.0,2.4,0,4,Friendly,Czechoslovakia,False
1948-06-12,3.0,2.2,1,2,Nordic Championship,Denmark,False
1948-06-15,1.0,3.4,0,3,Nordic Championship,Finland,False
1948-06-20,2.5,2.0,4,2,Friendly,Singapore,False
1948-06-20,2.2,1.6,3,3,Friendly,Switzerland,False
1948-06-20,1.0,1.2,3,2,Balkan & C European Champ,Romania,False
1948-06-26,3.2,1.2,8,0,Friendly,Denmark,False
1948-06-27,2.6,0.25,0,0,Balkan & C European Champ,Yugoslavia,False
1948-07-02,1.3333333333333333,0.6,2,0,Friendly,Iceland,False
1948-07-04,1.0,2.0,2,1,Balkan & C European Champ,Romania,False
1948-07-04,1.6,2.4,1,3,Balkan & C European Champ,Bulgaria,False
1948-07-07,2.6666666666666665,2.8,3,4,Friendly,Singapore,False
1948-07-11,4.8,1.8,3,2,Friendly,Sweden,False
1948-07-26,2.6,0.0,6,0,Olympic Games,England,True
1948-07-31,3.6,2.0,3,1,Olympic Games,England,True
1948-07-31,3.4,1.4,6,1,Olympic Games,England,True
1948-07-31,2.3333333333333335,1.0,2,1,Triangulaire,Mauritius,True
1948-07-31,3.6666666666666665,1.0,4,1,Triangulaire,Mauritius,False
1948-07-31,4.0,1.0,5,1,Triangulaire,Mauritius,False
1948-08-02,2.8,2.0,4,0,Olympic Games,England,True
1948-08-02,5.0,3.6,5,3,Olympic Games,England,True
1948-08-02,4.4,1.4,3,0,Olympic Games,England,True
1948-08-05,5.4,0.0,12,0,Olympic Games,England,True
1948-08-05,4.2,2.6,5,3,Olympic Games,England,True
1948-08-05,3.6,2.2,3,1,Olympic Games,England,True
1948-08-06,3.6,1.2,11,0,Friendly,Norway,False
1948-08-10,5.2,2.8,4,2,Olympic Games,England,True
1948-08-11,2.6,0.6,5,0,Friendly,Northern Ireland,False
1948-08-13,5.0,2.4,3,1,Olympic Games,England,True
1948-08-14,1.8,6.4,0,6,Friendly,New Zealand,False
1948-08-20,1.0,2.6,1,6,Friendly,Thailand,False
1948-08-25,1.6,2.4,0,1,Balkan & C European Champ,Poland,False
1948-08-28,0.8,6.8,0,7,Friendly,New Zealand,False
1948-08-29,1.4,0.8,1,0,Balkan & C European Champ,Bulgaria,False
1948-09-01,0.4,0.4,0,0,Friendly tournament,Suriname,False
1948-09-04,0.8,6.2,0,4,Friendly,New Zealand,False
1948-09-05,1.4,0.4,6,0,Friendly tournament,Suriname,False
1948-09-05,4.0,0.2,2,0,Nordic Championship,Norway,False
1948-09-07,1.6,0.8,2,2,Friendly tournament,Suriname,False
1948-09-11,0.4,5.8,1,8,Friendly,New Zealand,False
1948-09-19,1.2,2.8,2,6,Balkan & C European Champ,Poland,False
1948-09-19,1.4,2.2,2,2,Nordic Championship,Finland,False
1948-09-19,4.0,2.6,3,5,Nordic Championship,Norway,False
1948-09-22,2.8,1.0,3,1,Gossage Cup,Uganda,True
1948-09-23,4.4,0.0,6,0,Gossage Cup,Uganda,False
1948-09-25,4.4,1.8,2,1,Gossage Cup,Uganda,False
1948-09-26,1.3333333333333333,2.8,2,4,Caribbean Cup qualifier,French Guiana,False
1948-09-26,3.4,2.8,0,0,Friendly,Denmark,False
1948-09-26,2.0,0.6,0,1,Baltic Cup,Latvia,False
1948-09-27,1.8,0.8,2,1,Baltic Cup,Latvia,True
1948-09-28,1.6,1.0,1,1,Baltic Cup,Latvia,False
1948-09-30,2.2,0.4,3,0,Caribbean Cup qualifier,French Guiana,True
1948-09-30,4.0,0.0,5,0,Caribbean Cup qualifier,Martinique,False
1948-10-03,4.6,1.2,2,1,Friendly,Hungary,False
1948-10-09,1.2,0.4,1,0,Friendly,Jamaica,False
1948-10-09,2.6,3.0,2,6,British Championship,Northern Ireland,False
1948-10-10,2.2,0.8,1,1,International Cup,Switzerland,False
1948-10-10,4.6,2.2,1,0,Nordic Championship,Sweden,False
1948-10-10,1.2,1.8,0,0,Balkan & C European Champ,Poland,False
1948-10-13,1.2,0.6,1,2,Friendly,Jamaica,False
1948-10-16,1.8,0.6,3,0,Friendly,Jamaica,False
1948-10-17,3.0,1.4,3,3,Friendly,France,False
1948-10-17,1.2,0.2,1,0,Friendly,Poland,False
1948-10-23,2.0,0.6,0,0,Friendly,Trinidad and Tobago,False
1948-10-23,1.2,2.0,1,3,British Championship,Wales,False
1948-10-24,1.2,3.2,1,5,Balkan & C European Champ,Romania,False
1948-10-27,2.6,0.4,4,0,Friendly,Trinidad and Tobago,False
1948-10-30,2.2,0.4,4,0,Friendly,Trinidad and Tobago,False
1948-10-31,3.0,1.0,3,1,International Cup,Czechoslovakia,False
1948-10-31,1.75,0.8,3,2,Caribbean Cup qualifier,French Guiana,False
1948-11-07,1.2,2.6,1,0,Balkan & C European Champ,Bulgaria,False
1948-11-10,2.2,0.6,1,0,British Championship,England,False
1948-11-14,3.4,2.0,2,1,Friendly,Austria,False
1948-11-17,1.2,1.0,3,2,British Championship,Scotland,False
1948-11-21,2.0,1.2,1,1,Friendly,Belgium,False
1948-11-28,2.4,2.2,2,1,Friendly,Turkey,False
1948-12-01,2.0,2.4,1,2,Friendly,Turkey,False
1948-12-02,3.2,1.8,6,0,Friendly,England,False
1948-12-05,1.0,1.6,0,1,Friendly,Ireland,False
1948-12-16,0.6666666666666666,0.0,1,0,Caribbean Cup,Guadeloupe,False
1948-12-16,4.4,0.0,6,0,Caribbean Cup,Guadeloupe,True
1948-12-18,4.4,2.6,4,3,Caribbean Cup,Guadeloupe,True
1948-12-18,2.25,1.0,7,2,Caribbean Cup,Guadeloupe,False
1948-12-20,2.4,1.8,3,0,Caribbean Cup,Guadeloupe,False
1948-12-24,2.6,2.2,1,1,Friendly,Egypt,False
1948-12-31,2.0,2.0,4,0,Friendly,Southern Rhodesia,False
1948-12-31,2.0,2.3333333333333335,2,3,Friendly,Belgian Congo,False
1948-12-31,2.5,2.25,3,2,Friendly,Belgian Congo,False
1949-01-01,3.0,2.5,2,5,Friendly,Hong Kong,False
1949-01-02,1.8,1.2,1,1,Friendly,Spain,False
1949-01-09,2.8,3.0,2,4,Friendly,Hong Kong,False
1949-01-15,2.8,3.25,2,4,Friendly,South Vietnam,False
1949-01-16,3.2,3.2,3,3,Friendly,South Vietnam,False
1949-01-24,1.4,3.0,2,3,Windward Islands Champ,St Vincent & Grenadines,False
1949-01-25,2.0,3.8,0,3,Friendly,Macao,False
1949-01-29,2.6,1.5,3,1,Friendly,Hong Kong,False
1949-02-22,1.4,1.8,1,2,Friendly,Cuba,False
1949-02-27,3.0,0.6,4,1,Friendly,Italy,False
1949-03-02,3.8,1.0,3,1,Triangulaire,Reunion,True
1949-03-03,0.5,1.6666666666666667,1,3,Triangulaire,Reunion,False
1949-03-04,0.4,3.6,0,6,Triangulaire,Reunion,False
1949-03-09,2.2,1.0,0,2,British Championship,Northern Ireland,False
1949-03-13,2.6,1.8,3,3,Friendly,Netherlands,False
1949-03-20,2.8,2.0,1,0,Friendly,Austria,False
1949-03-20,1.8,1.8,1,1,Friendly,Portugal,False
1949-03-23,2.8,1.6,2,2,Friendly,Czechoslovakia,False
1949-03-27,1.2,2.8,1,3,Friendly,Spain,False
1949-03-30,2.6,1.2,3,1,Friendly,Trinidad and Tobago,False
1949-04-03,3.0,0.4,4,0,Friendly,Trinidad and Tobago,False
1949-04-03,4.4,1.2,9,1,South American Champ,Brazil,False
1949-04-03,2.2,1.2,1,2,International Cup,Switzerland,False
1949-04-06,1.6,1.2,3,2,South American Champ,Brazil,True
1949-04-06,2.6,0.4,3,0,South American Champ,Brazil,True
1949-04-09,2.8,1.4,1,3,British Championship,England,False
1949-04-10,5.6,1.0,10,1,South American Champ,Brazil,False
1949-04-10,2.0,0.8,1,0,South American Champ,Brazil,True
1949-04-10,3.4,0.4,4,0,South American Champ,Brazil,True
1949-04-10,2.6,2.6,5,2,International Cup,Czechoslovakia,False
1949-04-13,1.8,1.2,3,2,South American Champ,Brazil,True
1949-04-13,5.8,1.4,2,1,South American Champ,Brazil,False
1949-04-13,2.0,0.8,3,1,South American Champ,Brazil,True
1949-04-17,2.2,2.6,3,2,South American Champ,Brazil,True
1949-04-17,3.0,1.0,1,0,South American Champ,Brazil,True
1949-04-17,5.8,0.4,5,0,South American Champ,Brazil,False
1949-04-20,4.0,1.2,2,2,Friendly,Haiti,False
1949-04-20,2.0,1.4,2,1,South American Champ,Brazil,True
1949-04-20,2.4,0.4,1,1,South American Champ,Brazil,True
1949-04-20,3.4,0.6,4,0,South American Champ,Brazil,True
1949-04-23,3.2,1.4,2,3,Friendly,Haiti,False
1949-04-23,2.2,2.6,4,1,Friendly,Netherlands,False
1949-04-24,6.6,0.8,7,1,South American Champ,Brazil,False
1949-04-24,0.6,1.8,0,2,Friendly,Ireland,False
1949-04-25,3.4,1.4,5,0,Friendly,Haiti,False
1949-04-25,3.2,2.6,2,2,South American Champ,Brazil,True
1949-04-25,2.0,0.4,2,0,South American Champ,Brazil,True
1949-04-27,2.4,1.2,4,2,South American Champ,Brazil,True
1949-04-27,3.6,1.0,3,0,South American Champ,Brazil,True
1949-04-27,1.6,2.2,2,0,Friendly,Scotland,False
1949-04-30,5.8,1.6,5,1,South American Champ,Brazil,False
1949-04-30,3.2,1.0,3,0,South American Champ,Brazil,True
1949-04-30,3.6,0.8,7,0,South American Champ,Brazil,True
1949-05-01,6.0,0.0,6,0,Friendly tournament,Ethiopia,False
1949-05-01,2.2,1.0,0,0,Friendly,Suriname,False
1949-05-02,1.8,1.6,3,1,Friendly,Jamaica,False
1949-05-03,1.0,0.4,4,1,South American Champ,Brazil,True
1949-05-04,2.0,1.4,2,1,Friendly,Jamaica,False
1949-05-04,3.6,2.0,4,3,South American Champ,Brazil,True
1949-05-06,2.8,0.4,4,0,South American Champ,Brazil,True
1949-05-07,3.4,0.0,7,0,Friendly,Hong Kong,False
1949-05-07,2.0,1.4,1,2,Friendly,Jamaica,False
1949-05-08,3.4,0.6,6,1,Friendly,Suriname,False
1949-05-08,2.6,1.8,3,1,South American Champ,Brazil,True
1949-05-08,4.0,1.6,1,2,South American Champ,Brazil,False
1949-05-08,5.2,1.0,6,1,International Cup,Hungary,False
1949-05-08,1.6,0.6,2,1,Friendly,Romania,False
1949-05-09,0.6,1.8,0,0,Friendly tournament,Suriname,True
1949-05-10,2.0,2.4,2,8,Friendly,Puerto Rico,False
1949-05-11,1.0,3.8,0,7,Friendly,Puerto Rico,False
1949-05-11,5.0,1.4,7,0,South American Champ,Brazil,False
1949-05-12,2.2,0.6,0,1,Friendly tournament,Suriname,False
1949-05-13,2.0,2.0,3,2,Mediterranean Cup,Greece,True
1949-05-13,4.6,2.6,3,1,Friendly,Sweden,False
1949-05-14,0.8,0.0,1,0,Friendly tournament,Suriname,True
1949-05-15,1.6,1.4,3,2,Friendly,Portugal,False
1949-05-15,1.4,2.2,1,2,Mediterranean Cup,Greece,False
1949-05-18,1.2,2.4,1,3,Mediterranean Cup,Greece,False
1949-05-18,3.6,3.0,1,4,Friendly,Norway,False
1949-05-22,2.4,2.8,1,3,Friendly,France,False
1949-05-22,2.2,1.4,3,1,Friendly,Belgium,False
1949-05-22,2.6,1.2,3,1,International Cup,Italy,False
1949-05-22,0.8,0.6,1,0,Friendly,Ireland,False
1949-05-22,2.6,1.4,3,2,Friendly,Czechoslovakia,False
1949-05-26,2.2,1.0,4,0,Friendly,Switzerland,False
1949-06-02,2.8,0.8,3,1,World Cup qualifier,Sweden,False
1949-06-04,2.4,1.6,4,2,Friendly,France,False
1949-06-12,4.0,2.2,1,1,International Cup,Hungary,False
1949-06-12,3.4,1.2,1,2,Friendly,Denmark,False
1949-06-12,0.4,2.2,1,4,Friendly,Ireland,False
1949-06-16,1.4,2.0,1,4,Friendly,Finland,False
1949-06-19,1.8,2.2,0,4,Friendly,United States,False
1949-06-19,2.4,3.0,2,2,Friendly,Sweden,False
1949-06-19,2.4,3.0,1,5,Friendly,France,False
1949-06-19,3.6,2.4,1,3,Friendly,Norway,False
1949-06-19,0.8,2.4,1,2,Friendly,Poland,False
1949-06-26,2.8,1.0,5,2,World Cup qualifier,Switzerland,False
1949-07-01,4.4,3.6,2,0,Friendly,Martinique,False
1949-07-08,1.0,1.6,1,1,Nordic Championship,Finland,False
1949-07-10,5.2,0.8,8,2,Friendly,Hungary,False
1949-07-30,2.8,0.4,3,0,Friendly tournament,Curaçao,False
1949-07-30,3.0,1.0,3,1,Friendly,Israel,False
1949-08-03,2.2,1.8,3,1,Friendly,El Salvador,False
1949-08-04,2.2,2.2,2,3,Friendly,El Salvador,False
1949-08-04,2.2,1.4,1,1,Friendly tournament,Curaçao,False
1949-08-07,2.4,0.4,2,1,Friendly tournament,Curaçao,True
1949-08-07,2.8,1.0,5,1,Friendly,Denmark,False
1949-08-21,4.4,0.0,6,0,World Cup qualifier,Yugoslavia,False
1949-09-04,4.0,0.4,6,0,NA Champ & WC qual,Mexico,False
1949-09-04,2.8,1.6,1,3,Friendly,Czechoslovakia,False
1949-09-08,1.0,0.2,3,0,World Cup qualifier,Ireland,False
1949-09-11,4.2,0.6,2,0,NA Champ & WC qual,Mexico,False
1949-09-11,1.4,1.8,0,2,Nordic Championship,Norway,False
1949-09-11,2.2,0.4,0,2,Nordic Championship,Denmark,False
1949-09-14,0.8,0.6,1,1,NA Champ & WC qual,Mexico,True
1949-09-18,4.2,0.6,6,2,NA Champ & WC qual,Mexico,False
1949-09-18,2.6,2.0,2,3,World Cup qualifier,Luxembourg,False
1949-09-18,2.5,2.6,2,5,World Cup qualifier,Israel,False
1949-09-21,2.2,0.8,5,2,NA Champ & WC qual,Mexico,True
1949-09-21,2.4,1.0,0,2,Friendly,England,False
1949-09-25,4.4,0.6,3,0,NA Champ & WC qual,Mexico,False
1949-09-25,2.4,0.8,3,1,International Cup,Austria,False
1949-10-01,2.2,3.6,2,8,World Cup q & British Ch,Northern Ireland,False
1949-10-02,2.4,1.2,3,0,Friendly,Belgium,False
